AgeGroup,IncomeBracket,InitialProductInterest,ConversionProbability,Predicted_CLTV
Senior (50+),40K-80K,Chequing Account,0.921,3022.6950031363676
Senior (50+),40K-80K,Mortgage,0.57,2762.703481779541
Mid-Age (30–50),40K-80K,Mortgage,0.637,4993.093547402625
Mid-Age (30–50),40K-80K,Mortgage,0.565,0.0
Senior (50+),80K-120K,Credit Card,0.745,3868.9785703439447
Mid-Age (30–50),80K-120K,Credit Card,1.0,7821.003521031507
Young (<30),40K-80K,Credit Card,0.379,0.0
Senior (50+),40K-80K,Chequing Account,0.902,6498.712148112831
Senior (50+),40K-80K,Mortgage,0.596,5041.330840944785
Young (<30),40K-80K,Mortgage,0.83,5941.1095970630795
Senior (50+),80K-120K,Credit Card,0.663,0.0
Senior (50+),40K-80K,Credit Card,0.576,1926.9998204045332
Senior (50+),80K-120K,Mortgage,0.711,2423.3728741261857
Senior (50+),120K–200K,Chequing Account,1.0,4276.239804957044
Senior (50+),40K-80K,Chequing Account,0.664,11995.144287815503
Young (<30),40K-80K,Credit Card,0.966,9713.695270041877
Senior (50+),40K-80K,Credit Card,0.512,0.0
Mid-Age (30–50),80K-120K,Investment,0.747,7409.405898810757
Young (<30),40K-80K,Chequing Account,0.875,481.22930842580354
Senior (50+),80K-120K,Mortgage,0.766,0.0
Senior (50+),40K-80K,Mortgage,0.616,0.0
Senior (50+),40K-80K,Chequing Account,0.777,7289.390748773263
Mid-Age (30–50),80K-120K,Mortgage,0.972,4838.608908828466
Young (<30),40K-80K,Mortgage,0.975,5204.451600575689
Senior (50+),80K-120K,Credit Card,1.0,896.3793014306202
Young (<30),40K-80K,Chequing Account,0.87,1393.3734253554521
Young (<30),80K-120K,Credit Card,0.722,-2150.212748919662
Young (<30),80K-120K,Credit Card,0.919,-803.8506773994445
Senior (50+),120K–200K,Credit Card,0.819,9067.37042258304
Senior (50+),80K-120K,Credit Card,0.748,7891.664523007505
Mid-Age (30–50),40K-80K,Mortgage,0.496,0.0
Senior (50+),40K-80K,Investment,0.557,6289.179312279866
Senior (50+),40K-80K,Chequing Account,0.692,0.0
Senior (50+),80K-120K,Credit Card,0.981,3535.8140263876794
Young (<30),120K–200K,Mortgage,1.0,7625.105920970527
Senior (50+),40K-80K,Credit Card,0.543,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.611,3187.7985073547115
Mid-Age (30–50),80K-120K,Credit Card,0.625,8955.774813197404
Mid-Age (30–50),40K-80K,Mortgage,0.801,2515.479775533736
Mid-Age (30–50),40K-80K,Mortgage,0.765,2160.2104811278523
Young (<30),80K-120K,Credit Card,0.861,-2460.371789699229
Mid-Age (30–50),40K-80K,Chequing Account,0.818,4971.117649626756
Mid-Age (30–50),120K–200K,Chequing Account,0.789,0.0
Senior (50+),40K-80K,Mortgage,0.974,-1334.034145396275
Young (<30),40K-80K,Mortgage,0.76,1930.7339171937447
Mid-Age (30–50),40K-80K,Investment,0.559,0.0
Mid-Age (30–50),<40K,Chequing Account,0.382,0.0
Young (<30),40K-80K,Credit Card,0.89,0.0
Senior (50+),40K-80K,Credit Card,0.565,3397.818415686177
Mid-Age (30–50),80K-120K,Credit Card,0.953,1074.2618431022447
Senior (50+),40K-80K,Mortgage,0.608,-4773.501330537821
Young (<30),40K-80K,Credit Card,0.616,0.0
Young (<30),<40K,Chequing Account,0.465,0.0
Senior (50+),80K-120K,Mortgage,0.766,4789.085312098809
Mid-Age (30–50),40K-80K,Mortgage,0.889,10111.5652330819
Senior (50+),80K-120K,Mortgage,0.768,2633.4752439936256
Senior (50+),80K-120K,Investment,0.634,0.0
Senior (50+),80K-120K,Credit Card,0.581,9460.577369994002
Mid-Age (30–50),40K-80K,Credit Card,0.845,2297.2435190776996
Young (<30),80K-120K,Chequing Account,0.819,5970.86668294314
Mid-Age (30–50),40K-80K,Credit Card,0.515,0.0
Young (<30),80K-120K,Mortgage,0.637,1641.2374795608966
Senior (50+),40K-80K,Credit Card,0.631,0.0
Mid-Age (30–50),40K-80K,Credit Card,1.0,5397.759676012605
Senior (50+),80K-120K,Chequing Account,0.917,2992.9604579189763
Young (<30),80K-120K,Credit Card,1.0,5511.667946636038
Young (<30),120K–200K,Credit Card,1.0,11114.236434797513
Young (<30),80K-120K,Mortgage,1.0,948.669880838871
Mid-Age (30–50),40K-80K,Chequing Account,0.621,-842.2606118681238
Senior (50+),40K-80K,Mortgage,0.544,0.0
Senior (50+),40K-80K,Credit Card,0.839,5615.937522017761
Senior (50+),40K-80K,Mortgage,0.76,27.56720217206839
Senior (50+),40K-80K,Investment,0.514,3827.129327648103
Mid-Age (30–50),80K-120K,Mortgage,1.0,10876.99514469263
Senior (50+),40K-80K,Credit Card,0.904,-626.9368146954134
Senior (50+),80K-120K,Credit Card,0.769,0.0
Young (<30),80K-120K,Investment,0.657,5055.769070512644
Senior (50+),40K-80K,Chequing Account,0.875,7297.272232785659
Senior (50+),40K-80K,Chequing Account,0.498,4229.2647199621315
Young (<30),<40K,Investment,0.569,0.0
Senior (50+),80K-120K,Chequing Account,0.796,6435.757019189623
Young (<30),40K-80K,Chequing Account,0.829,4540.730440978385
Mid-Age (30–50),40K-80K,Mortgage,0.51,0.0
Mid-Age (30–50),40K-80K,Credit Card,0.465,6853.7492764192175
Mid-Age (30–50),80K-120K,Investment,1.0,7837.04299839683
Mid-Age (30–50),40K-80K,Credit Card,0.725,4178.41081804352
Mid-Age (30–50),120K–200K,Credit Card,1.0,12551.289646147678
Senior (50+),<40K,Credit Card,0.333,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.523,0.0
Senior (50+),120K–200K,Credit Card,0.864,12408.96785468156
Mid-Age (30–50),40K-80K,Credit Card,0.676,0.0
Mid-Age (30–50),80K-120K,Credit Card,1.0,9729.020154196935
Senior (50+),40K-80K,Mortgage,0.602,0.0
Senior (50+),120K–200K,Chequing Account,0.91,4981.591368392663
Senior (50+),40K-80K,Chequing Account,0.598,1174.016413347902
Young (<30),40K-80K,Chequing Account,0.601,0.0
Senior (50+),40K-80K,Mortgage,0.81,9311.945122373087
Senior (50+),40K-80K,Investment,0.318,0.0
Senior (50+),40K-80K,Mortgage,0.484,0.0
Young (<30),<40K,Chequing Account,0.505,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.574,0.0
Senior (50+),80K-120K,Chequing Account,0.72,8529.946026473923
Mid-Age (30–50),80K-120K,Investment,0.878,3072.4802175471077
Young (<30),80K-120K,Credit Card,0.733,4086.482791201057
Mid-Age (30–50),80K-120K,Credit Card,1.0,7211.031201574109
Senior (50+),40K-80K,Credit Card,0.779,-1185.4218970531365
Mid-Age (30–50),40K-80K,Mortgage,0.628,0.0
Senior (50+),40K-80K,Credit Card,0.794,0.0
Young (<30),40K-80K,Mortgage,0.845,11475.285907447977
Mid-Age (30–50),40K-80K,Investment,0.439,0.0
Young (<30),40K-80K,Mortgage,1.0,3115.7311743509
Mid-Age (30–50),80K-120K,Chequing Account,1.0,9649.573805429232
Mid-Age (30–50),80K-120K,Chequing Account,0.996,183.31340737883966
Mid-Age (30–50),40K-80K,Mortgage,0.629,0.0
Senior (50+),80K-120K,Credit Card,0.971,4781.948913962073
Mid-Age (30–50),40K-80K,Chequing Account,0.637,0.0
Senior (50+),40K-80K,Chequing Account,0.57,8275.474335818468
Mid-Age (30–50),<40K,Chequing Account,0.758,0.0
Mid-Age (30–50),40K-80K,Credit Card,1.0,8530.31706699438
Young (<30),80K-120K,Chequing Account,0.651,0.0
Young (<30),40K-80K,Chequing Account,0.95,12414.424587545353
Senior (50+),80K-120K,Mortgage,0.963,7854.071347084635
Mid-Age (30–50),80K-120K,Investment,0.726,0.0
Mid-Age (30–50),<40K,Chequing Account,0.276,0.0
Young (<30),40K-80K,Chequing Account,0.618,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.721,0.0
Young (<30),40K-80K,Credit Card,0.549,0.0
Senior (50+),80K-120K,Mortgage,0.539,-891.8717677452178
Senior (50+),40K-80K,Credit Card,0.754,0.0
Young (<30),40K-80K,Chequing Account,0.878,10363.476475630596
Mid-Age (30–50),80K-120K,Credit Card,0.899,2888.1916174606868
Senior (50+),120K–200K,Chequing Account,0.89,9626.055151731685
Young (<30),80K-120K,Chequing Account,0.753,-2115.6647694638473
Senior (50+),40K-80K,Chequing Account,0.933,0.0
Mid-Age (30–50),40K-80K,Credit Card,0.631,0.0
Young (<30),80K-120K,Credit Card,0.987,8711.183832531855
Young (<30),40K-80K,Mortgage,0.904,8046.040394619313
Senior (50+),40K-80K,Credit Card,0.579,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.911,11595.304051940431
Senior (50+),80K-120K,Mortgage,0.919,392.8527925182216
Senior (50+),40K-80K,Mortgage,0.634,2872.70878612043
Young (<30),<40K,Chequing Account,0.686,89.04259196463863
Mid-Age (30–50),40K-80K,Credit Card,0.462,8632.717725223349
Mid-Age (30–50),40K-80K,Chequing Account,0.836,0.0
Senior (50+),40K-80K,Mortgage,0.811,8692.975921414334
Mid-Age (30–50),40K-80K,Investment,0.535,0.0
Young (<30),80K-120K,Credit Card,1.0,2138.720384248788
Mid-Age (30–50),40K-80K,Credit Card,0.51,0.0
Senior (50+),120K–200K,Investment,1.0,2942.6679401511747
Young (<30),40K-80K,Mortgage,0.475,0.0
Senior (50+),40K-80K,Investment,0.901,799.6756310970195
Young (<30),40K-80K,Chequing Account,0.972,10050.912041606809
Senior (50+),40K-80K,Credit Card,0.881,4386.473452292574
Mid-Age (30–50),40K-80K,Credit Card,0.791,8665.149155578329
Young (<30),80K-120K,Mortgage,1.0,-3031.214424732376
Young (<30),80K-120K,Mortgage,0.855,0.0
Senior (50+),40K-80K,Chequing Account,0.635,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.601,0.0
Mid-Age (30–50),40K-80K,Credit Card,0.593,9918.267069140944
Young (<30),<40K,Chequing Account,0.812,3568.372063456165
Mid-Age (30–50),80K-120K,Mortgage,0.766,0.0
Young (<30),80K-120K,Credit Card,0.94,3217.225390011259
Mid-Age (30–50),80K-120K,Credit Card,0.931,2651.617403045934
Senior (50+),40K-80K,Chequing Account,0.801,-794.7860666212077
Young (<30),<40K,Chequing Account,0.439,0.0
Young (<30),40K-80K,Credit Card,0.566,7550.984373258578
Senior (50+),80K-120K,Credit Card,0.787,3075.629502005805
Senior (50+),80K-120K,Investment,0.6,0.0
Senior (50+),40K-80K,Chequing Account,0.749,970.600392735806
Senior (50+),80K-120K,Chequing Account,0.978,2641.309717545547
Mid-Age (30–50),40K-80K,Mortgage,0.913,-250.77305192418044
Mid-Age (30–50),40K-80K,Credit Card,0.47,-4853.537948839934
Senior (50+),80K-120K,Credit Card,0.782,8057.951983972822
Mid-Age (30–50),40K-80K,Chequing Account,0.644,5538.497319403781
Senior (50+),40K-80K,Chequing Account,0.789,6056.198736243252
Young (<30),80K-120K,Investment,1.0,5973.060283442903
Young (<30),40K-80K,Chequing Account,0.885,6361.374497500197
Young (<30),<40K,Credit Card,0.486,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.521,0.0
Young (<30),80K-120K,Investment,0.916,746.7554826078749
Mid-Age (30–50),80K-120K,Mortgage,0.542,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.908,11513.662763190907
Senior (50+),40K-80K,Credit Card,0.47,0.0
Mid-Age (30–50),<40K,Mortgage,0.504,0.0
Young (<30),120K–200K,Credit Card,0.929,10557.956408649476
Mid-Age (30–50),80K-120K,Mortgage,0.754,3298.9614492209957
Senior (50+),40K-80K,Credit Card,0.918,9923.63167320517
Senior (50+),40K-80K,Chequing Account,0.586,7917.833206240606
Mid-Age (30–50),40K-80K,Investment,0.805,13257.640609150265
Young (<30),40K-80K,Mortgage,0.523,0.0
Young (<30),80K-120K,Investment,0.923,5351.630045068823
Mid-Age (30–50),80K-120K,Mortgage,0.771,52.56844108910718
Mid-Age (30–50),80K-120K,Mortgage,0.792,-1449.3794716272555
Mid-Age (30–50),40K-80K,Chequing Account,0.703,4965.741412096004
Mid-Age (30–50),80K-120K,Chequing Account,0.851,10467.05518640743
Senior (50+),40K-80K,Chequing Account,0.755,5573.421842533735
Senior (50+),80K-120K,Chequing Account,0.974,8147.7375244667255
Young (<30),<40K,Credit Card,0.301,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.669,5693.364190266642
Young (<30),80K-120K,Credit Card,0.871,-1129.269178063958
Mid-Age (30–50),40K-80K,Mortgage,0.584,2891.10351495915
Mid-Age (30–50),40K-80K,Credit Card,0.577,0.0
Young (<30),80K-120K,Credit Card,0.658,0.0
Mid-Age (30–50),40K-80K,Investment,0.411,11441.985632741811
Senior (50+),80K-120K,Credit Card,0.652,8023.969085253011
Young (<30),80K-120K,Mortgage,0.937,3157.5395465268484
Mid-Age (30–50),80K-120K,Investment,0.821,7575.426125518161
Mid-Age (30–50),120K–200K,Investment,1.0,-322.4874335066179
Senior (50+),40K-80K,Credit Card,0.918,5718.985299935335
Mid-Age (30–50),80K-120K,Credit Card,0.566,83.13987204875775
Senior (50+),40K-80K,Credit Card,0.758,0.0
Mid-Age (30–50),80K-120K,Chequing Account,0.94,11637.53784601943
Young (<30),80K-120K,Investment,0.895,1770.0034865015396
Mid-Age (30–50),40K-80K,Mortgage,0.511,0.0
Young (<30),80K-120K,Mortgage,0.956,7431.140555437691
Mid-Age (30–50),80K-120K,Chequing Account,0.876,-2262.428832756973
Young (<30),80K-120K,Credit Card,1.0,6980.938732324803
Mid-Age (30–50),40K-80K,Chequing Account,0.616,-813.3291397757857
Mid-Age (30–50),80K-120K,Mortgage,0.566,0.0
Mid-Age (30–50),<40K,Chequing Account,0.781,3855.603208117378
Senior (50+),80K-120K,Credit Card,0.661,3332.2266045739098
Young (<30),<40K,Credit Card,0.648,3498.846820144715
Mid-Age (30–50),40K-80K,Investment,0.343,0.0
Young (<30),40K-80K,Credit Card,0.769,-2054.7113483279722
Senior (50+),40K-80K,Credit Card,0.792,3729.911808155195
Senior (50+),80K-120K,Chequing Account,0.799,3753.516890915429
Mid-Age (30–50),40K-80K,Mortgage,0.399,0.0
Senior (50+),40K-80K,Credit Card,0.502,0.0
Senior (50+),40K-80K,Mortgage,0.795,2105.4067661612216
Mid-Age (30–50),40K-80K,Credit Card,0.594,5537.213728798235
Senior (50+),40K-80K,Mortgage,1.0,5827.576093791664
Mid-Age (30–50),40K-80K,Chequing Account,0.63,0.0
Young (<30),80K-120K,Chequing Account,0.691,1957.8272457406483
Young (<30),80K-120K,Credit Card,0.627,10169.066452273375
Young (<30),40K-80K,Investment,0.864,6.694719780405649
Senior (50+),80K-120K,Investment,0.975,0.0
Senior (50+),120K–200K,Chequing Account,1.0,5195.505723036795
Young (<30),40K-80K,Credit Card,0.835,-692.7670015015142
Young (<30),<40K,Investment,0.513,-3109.9182715681027
Young (<30),40K-80K,Credit Card,0.696,2199.864150642148
Mid-Age (30–50),80K-120K,Mortgage,0.772,1714.8788510807908
Mid-Age (30–50),40K-80K,Chequing Account,0.577,0.0
Senior (50+),40K-80K,Investment,0.552,9486.363892649151
Mid-Age (30–50),<40K,Mortgage,0.632,10328.749345926411
Mid-Age (30–50),80K-120K,Chequing Account,0.94,2481.149087892113
Senior (50+),40K-80K,Credit Card,0.721,10955.839547314103
Young (<30),80K-120K,Credit Card,0.907,2560.2869335699406
Young (<30),40K-80K,Mortgage,0.791,1936.5339884203568
Mid-Age (30–50),<40K,Mortgage,0.265,0.0
Senior (50+),80K-120K,Mortgage,0.54,0.0
Senior (50+),40K-80K,Mortgage,0.524,0.0
Senior (50+),<40K,Investment,0.521,0.0
Senior (50+),80K-120K,Mortgage,0.543,9298.97893781947
Senior (50+),40K-80K,Credit Card,0.55,0.0
Young (<30),80K-120K,Investment,1.0,10648.967743018162
Senior (50+),40K-80K,Credit Card,0.438,1554.187127053673
Senior (50+),40K-80K,Investment,0.795,7278.286480637536
Mid-Age (30–50),80K-120K,Mortgage,0.797,6103.504128527897
Mid-Age (30–50),80K-120K,Mortgage,0.654,748.666347350857
Mid-Age (30–50),40K-80K,Mortgage,0.735,0.0
Young (<30),40K-80K,Chequing Account,0.901,1639.7697246482066
Mid-Age (30–50),120K–200K,Investment,1.0,7478.828829411037
Young (<30),80K-120K,Chequing Account,1.0,7159.592497822605
Mid-Age (30–50),80K-120K,Credit Card,0.813,-903.9722557798182
Mid-Age (30–50),120K–200K,Chequing Account,0.838,9341.856272105771
Young (<30),80K-120K,Credit Card,0.83,8666.988395710856
Senior (50+),40K-80K,Mortgage,0.884,11856.370714158627
Senior (50+),80K-120K,Chequing Account,0.755,9208.87895115483
Mid-Age (30–50),<40K,Credit Card,0.614,7040.279621481928
Senior (50+),40K-80K,Mortgage,0.765,5682.886827945727
Senior (50+),40K-80K,Investment,0.48,2867.5446787102037
Mid-Age (30–50),80K-120K,Chequing Account,0.821,-2366.590148780692
Mid-Age (30–50),80K-120K,Chequing Account,0.674,6548.373617869036
Young (<30),40K-80K,Credit Card,0.697,3403.3747871481373
Senior (50+),40K-80K,Chequing Account,0.647,0.0
Young (<30),40K-80K,Mortgage,0.86,7215.853740030861
Young (<30),40K-80K,Investment,0.682,4361.525020722531
Senior (50+),80K-120K,Credit Card,1.0,65.79655165133772
Senior (50+),40K-80K,Credit Card,0.851,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.783,-1799.6943831632657
Senior (50+),40K-80K,Mortgage,0.603,0.0
Young (<30),80K-120K,Credit Card,0.969,5564.488218019947
Young (<30),40K-80K,Credit Card,0.825,1540.6208905122103
Senior (50+),<40K,Credit Card,0.832,2245.8898007999205
Young (<30),120K–200K,Mortgage,0.953,3469.4344033046345
Mid-Age (30–50),40K-80K,Credit Card,0.59,3177.698645140619
Mid-Age (30–50),80K-120K,Investment,0.713,0.0
Senior (50+),40K-80K,Mortgage,0.907,-352.3974013480347
Senior (50+),40K-80K,Mortgage,1.0,2936.588190006083
Young (<30),40K-80K,Mortgage,0.535,0.0
Senior (50+),40K-80K,Investment,0.529,0.0
Young (<30),40K-80K,Credit Card,0.889,2309.919067207732
Senior (50+),40K-80K,Credit Card,0.697,4758.040093385696
Mid-Age (30–50),80K-120K,Chequing Account,1.0,9197.496671677058
Young (<30),40K-80K,Chequing Account,0.932,6512.223115034525
Mid-Age (30–50),80K-120K,Credit Card,0.768,5146.893479338791
Senior (50+),80K-120K,Investment,0.665,-1135.852174243727
Senior (50+),120K–200K,Credit Card,0.846,6095.244425941753
Mid-Age (30–50),40K-80K,Chequing Account,0.737,719.9133965022229
Mid-Age (30–50),40K-80K,Investment,0.533,4352.4673277188285
Senior (50+),80K-120K,Credit Card,0.653,6095.952494924928
Mid-Age (30–50),80K-120K,Chequing Account,0.654,6643.9515483012365
Senior (50+),40K-80K,Investment,0.82,5553.34395808091
Mid-Age (30–50),80K-120K,Credit Card,0.903,5603.996798691178
Mid-Age (30–50),40K-80K,Mortgage,0.851,3659.4206917362444
Mid-Age (30–50),80K-120K,Chequing Account,0.687,5365.710973211722
Senior (50+),40K-80K,Mortgage,0.766,1636.7673634355233
Young (<30),40K-80K,Mortgage,0.827,-4794.167911783147
Young (<30),40K-80K,Mortgage,0.686,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.75,5328.43846952646
Senior (50+),40K-80K,Chequing Account,0.666,8527.332465205893
Mid-Age (30–50),80K-120K,Investment,0.719,0.0
Senior (50+),80K-120K,Mortgage,0.958,8501.86229078135
Mid-Age (30–50),<40K,Chequing Account,0.724,5392.336817707144
Senior (50+),80K-120K,Chequing Account,0.671,0.0
Young (<30),80K-120K,Investment,1.0,-1478.8279767216477
Young (<30),40K-80K,Credit Card,0.476,0.0
Mid-Age (30–50),40K-80K,Credit Card,0.551,995.8755433207116
Senior (50+),40K-80K,Credit Card,0.506,7503.244861063755
Mid-Age (30–50),80K-120K,Credit Card,1.0,-1183.1605593213226
Young (<30),40K-80K,Mortgage,0.979,5290.904593504463
Mid-Age (30–50),40K-80K,Credit Card,0.638,0.0
Young (<30),<40K,Chequing Account,0.765,0.0
Senior (50+),80K-120K,Chequing Account,0.704,-1089.308188524154
Mid-Age (30–50),80K-120K,Investment,0.853,0.0
Senior (50+),40K-80K,Mortgage,0.524,3302.1117481762167
Mid-Age (30–50),40K-80K,Chequing Account,0.503,0.0
Mid-Age (30–50),<40K,Mortgage,0.351,0.0
Mid-Age (30–50),40K-80K,Investment,0.757,4327.328668580596
Senior (50+),40K-80K,Mortgage,0.716,-4754.927824145094
Senior (50+),40K-80K,Mortgage,0.805,0.0
Mid-Age (30–50),80K-120K,Mortgage,0.71,6547.734227468505
Senior (50+),80K-120K,Mortgage,0.73,5529.613354563924
Senior (50+),80K-120K,Credit Card,0.715,4189.3718273396335
Mid-Age (30–50),<40K,Chequing Account,0.782,3472.799865846937
Mid-Age (30–50),80K-120K,Chequing Account,0.861,1682.8892268328564
Senior (50+),40K-80K,Mortgage,0.75,2788.4919983117798
Young (<30),40K-80K,Chequing Account,0.824,7761.18037086217
Young (<30),80K-120K,Chequing Account,0.851,1601.9883447475813
Senior (50+),40K-80K,Mortgage,0.914,11781.92524363819
Mid-Age (30–50),80K-120K,Credit Card,1.0,9399.205582917211
Senior (50+),40K-80K,Chequing Account,0.815,2966.7320014788347
Mid-Age (30–50),40K-80K,Credit Card,0.687,-1699.9079513472302
Senior (50+),80K-120K,Chequing Account,0.914,3789.780007558131
Young (<30),40K-80K,Credit Card,0.469,0.0
Senior (50+),40K-80K,Chequing Account,0.827,1059.4768886867469
Mid-Age (30–50),80K-120K,Chequing Account,0.748,6065.068268125111
Mid-Age (30–50),80K-120K,Credit Card,1.0,891.9999593158045
Mid-Age (30–50),40K-80K,Credit Card,0.862,-1646.259376304543
Senior (50+),<40K,Credit Card,0.76,-2401.4769121086947
Senior (50+),40K-80K,Chequing Account,0.667,5515.193946808191
